"","drama","length","begin","end","Speaker.figure_surface","Speaker.figure_id","Token.surface","Token.pos","Token.lemma"
"12163","r0px.0",25616,70103,70152,"Ottokar, ihr Sohn.",2,"Dir","NE","dir"
"12164","r0px.0",25616,70103,70152,"Ottokar, ihr Sohn.",2,"wohltun","VVFIN","wohltun"
"12165","r0px.0",25616,70103,70152,"Ottokar, ihr Sohn.",2,".","$.","--"
"12166","r0px.0",25616,70158,70190,"Agnes, ihre Tochter.",7,"Wenn's","NE","wenn's"
"12167","r0px.0",25616,70158,70190,"Agnes, ihre Tochter.",7,"nur","ADV","nur"
"12168","r0px.0",25616,70158,70190,"Agnes, ihre Tochter.",7,"nicht","PTKNEG","nicht"
"12169","r0px.0",25616,70158,70190,"Agnes, ihre Tochter.",7,"zu","PTKZU","zu"
"12170","r0px.0",25616,70158,70190,"Agnes, ihre Tochter.",7,"kühl","VVINF","kühl"
"12171","r0px.0",25616,70158,70190,"Agnes, ihre Tochter.",7,".","$.","--"
"12172","r0px.0",25616,70195,70227,"Ottokar, ihr Sohn.",2,"Es","PPER","es"
"12173","r0px.0",25616,70195,70227,"Ottokar, ihr Sohn.",2,"scheint","VVFIN","scheinen"
"12174","r0px.0",25616,70195,70227,"Ottokar, ihr Sohn.",2,"Mir","PPER","sich"
"12175","r0px.0",25616,70195,70227,"Ottokar, ihr Sohn.",2,"nicht","PTKNEG","nicht"
"12176","r0px.0",25616,70195,70227,"Ottokar, ihr Sohn.",2,".","$.","--"
"12177","r0px.0",25616,70233,70257,"Agnes, ihre Tochter.",7,"Versuch's","NE","versuch's"
"12178","r0px.0",25616,70233,70257,"Agnes, ihre Tochter.",7,"einmal","ADV","einmal"
"12179","r0px.0",25616,70233,70257,"Agnes, ihre Tochter.",7,".","$.","--"
"12180","r0px.0",25616,70262,70297,"Ottokar, ihr Sohn.",2,"Wozu","PWAV","wozu"
"12181","r0px.0",25616,70262,70297,"Ottokar, ihr Sohn.",2,"?","$.","--"
"12182","r0px.0",25616,70262,70297,"Ottokar, ihr Sohn.",2,"Es","PPER","es"
"12183","r0px.0",25616,70262,70297,"Ottokar, ihr Sohn.",2,"ist","VAFIN","sein"
"12184","r0px.0",25616,70262,70297,"Ottokar, ihr Sohn.",2,"Nicht","PTKNEG","nicht"
"12185","r0px.0",25616,70262,70297,"Ottokar, ihr Sohn.",2,"viel","ADV","viel"
"12186","r0px.0",25616,70262,70297,"Ottokar, ihr Sohn.",2,".","$.","--"
"12187","r0px.0",25616,70303,70341,"Agnes, ihre Tochter.",7,"–","XY","–"
"12188","r0px.0",25616,70303,70341,"Agnes, ihre Tochter.",7,"–","XY","–"
"12189","r0px.0",25616,70303,70341,"Agnes, ihre Tochter.",7,"Nun","ADV","nun"
"12190","r0px.0",25616,70303,70341,"Agnes, ihre Tochter.",7,",","$,","--"
"12191","r0px.0",25616,70303,70341,"Agnes, ihre Tochter.",7,"wie","PWAV","wie"
"12192","r0px.0",25616,70303,70341,"Agnes, ihre Tochter.",7,"du","PPER","du"
"12193","r0px.0",25616,70303,70341,"Agnes, ihre Tochter.",7,"willst","VMFIN","wollen"
"12194","r0px.0",25616,70303,70341,"Agnes, ihre Tochter.",7,",","$,","--"
"12195","r0px.0",25616,70303,70341,"Agnes, ihre Tochter.",7,"so","ADV","so"
"12196","r0px.0",25616,70303,70341,"Agnes, ihre Tochter.",7,"gib","VVFIN","geben"
"12197","r0px.0",25616,70303,70341,"Agnes, ihre Tochter.",7,".","$.","--"
"12198","r0px.0",25616,70347,70395,"Ottokar, ihr Sohn.",2,"Nimm","NE","nimm"
"12199","r0px.0",25616,70347,70395,"Ottokar, ihr Sohn.",2,"dich","PRF","dich"
"12200","r0px.0",25616,70347,70395,"Ottokar, ihr Sohn.",2,"In","APPR","in"
"12201","r0px.0",25616,70347,70395,"Ottokar, ihr Sohn.",2,"acht","CARD","acht"
"12202","r0px.0",25616,70347,70395,"Ottokar, ihr Sohn.",2,",","$,","--"
"12203","r0px.0",25616,70347,70395,"Ottokar, ihr Sohn.",2,"verschütte","VVFIN","verschütten"
"12204","r0px.0",25616,70347,70395,"Ottokar, ihr Sohn.",2,"nichts","PIS","nichts"
"12205","r0px.0",25616,70347,70395,"Ottokar, ihr Sohn.",2,".","$.","--"
"12206","r0px.0",25616,70401,70482,"Agnes, ihre Tochter.",7,"Ein","ART","ein"
"12207","r0px.0",25616,70401,70482,"Agnes, ihre Tochter.",7,"Tropfen","NN","tropfen"
"12208","r0px.0",25616,70401,70482,"Agnes, ihre Tochter.",7,"ist","VAFIN","sein"
"12209","r0px.0",25616,70401,70482,"Agnes, ihre Tochter.",7,"Genug","NN","genug"
"12210","r0px.0",25616,70401,70482,"Agnes, ihre Tochter.",7,".","$.","--"
"12211","r0px.0",25616,70488,70517,"Ottokar, ihr Sohn.",2,"Wie","PWAV","wie"
"12212","r0px.0",25616,70488,70517,"Ottokar, ihr Sohn.",2,"schmeckt","VVFIN","schmecken"
"12213","r0px.0",25616,70488,70517,"Ottokar, ihr Sohn.",2,"es","PPER","es"
"12214","r0px.0",25616,70488,70517,"Ottokar, ihr Sohn.",2,"dir","PPER","dir"
"12215","r0px.0",25616,70488,70517,"Ottokar, ihr Sohn.",2,"?","$.","--"
"12216","r0px.0",25616,70522,70558,"Agnes, ihre Tochter.",7,"'","$[","--"
"12217","r0px.0",25616,70522,70558,"Agnes, ihre Tochter.",7,"s","PPER","--"
"12218","r0px.0",25616,70522,70558,"Agnes, ihre Tochter.",7,"ist","VAFIN","sein"
"12219","r0px.0",25616,70522,70558,"Agnes, ihre Tochter.",7,"kühl","ADJD","kühl"
"12220","r0px.0",25616,70522,70558,"Agnes, ihre Tochter.",7,".","$.","--"
"12221","r0px.0",25616,70564,70592,"Ottokar, ihr Sohn.",2,"So","ADV","so"
"12222","r0px.0",25616,70564,70592,"Ottokar, ihr Sohn.",2,"trinke","VVFIN","trinken"
"12223","r0px.0",25616,70564,70592,"Ottokar, ihr Sohn.",2,"Es","PPER","es"
"12224","r0px.0",25616,70564,70592,"Ottokar, ihr Sohn.",2,"aus","PTKVZ","aus"
"12225","r0px.0",25616,70564,70592,"Ottokar, ihr Sohn.",2,".","$.","--"
"12226","r0px.0",25616,70598,70628,"Agnes, ihre Tochter.",7,"Soll","VMFIN","sollen"
"12227","r0px.0",25616,70598,70628,"Agnes, ihre Tochter.",7,"ich's","PPER","ich's"
"12228","r0px.0",25616,70598,70628,"Agnes, ihre Tochter.",7,"ganz","ADV","ganz"
"12229","r0px.0",25616,70598,70628,"Agnes, ihre Tochter.",7,"leeren","ADJA","leer"
"12230","r0px.0",25616,70598,70628,"Agnes, ihre Tochter.",7,"?","$.","--"
"12231","r0px.0",25616,70633,70678,"Ottokar, ihr Sohn.",2,"Wie","PWAV","wie"
"12232","r0px.0",25616,70633,70678,"Ottokar, ihr Sohn.",2,"du","PPER","du"
"12233","r0px.0",25616,70633,70678,"Ottokar, ihr Sohn.",2,"willst","VMFIN","wollen"
"12234","r0px.0",25616,70633,70678,"Ottokar, ihr Sohn.",2,",","$,","--"
"12235","r0px.0",25616,70633,70678,"Ottokar, ihr Sohn.",2,"Es","PPER","es"
"12236","r0px.0",25616,70633,70678,"Ottokar, ihr Sohn.",2,"reicht","VVFIN","reichen"
"12237","r0px.0",25616,70633,70678,"Ottokar, ihr Sohn.",2,"auch","ADV","auch"
"12238","r0px.0",25616,70633,70678,"Ottokar, ihr Sohn.",2,"hin","PTKVZ","hin"
"12239","r0px.0",25616,70633,70678,"Ottokar, ihr Sohn.",2,".","$.","--"
"12240","r0px.0",25616,70684,70753,"Agnes, ihre Tochter.",7,"Nun","ADV","nun"
"12241","r0px.0",25616,70684,70753,"Agnes, ihre Tochter.",7,",","$,","--"
"12242","r0px.0",25616,70684,70753,"Agnes, ihre Tochter.",7,"warte","VVFIN","warten"
"12243","r0px.0",25616,70684,70753,"Agnes, ihre Tochter.",7,"nur","ADV","nur"
"12244","r0px.0",25616,70684,70753,"Agnes, ihre Tochter.",7,"ein","ART","ein"
"12245","r0px.0",25616,70684,70753,"Agnes, ihre Tochter.",7,"Weilchen","NN","weilchen"
"12246","r0px.0",25616,70684,70753,"Agnes, ihre Tochter.",7,",","$,","--"
"12247","r0px.0",25616,70684,70753,"Agnes, ihre Tochter.",7,"Ich","PPER","ich"
"12248","r0px.0",25616,70684,70753,"Agnes, ihre Tochter.",7,"tue","VVFIN","tun"
"12249","r0px.0",25616,70684,70753,"Agnes, ihre Tochter.",7,"alles","PIS","alle"
"12250","r0px.0",25616,70684,70753,"Agnes, ihre Tochter.",7,",","$,","--"
"12251","r0px.0",25616,70684,70753,"Agnes, ihre Tochter.",7,"wie","PWAV","wie"
"12252","r0px.0",25616,70684,70753,"Agnes, ihre Tochter.",7,"du's","PPER","du's"
"12253","r0px.0",25616,70684,70753,"Agnes, ihre Tochter.",7,"willst","VMFIN","wollen"
"12254","r0px.0",25616,70684,70753,"Agnes, ihre Tochter.",7,".","$.","--"
"12255","r0px.0",25616,70759,70797,"Ottokar, ihr Sohn.",2,"Es","PPER","es"
"12256","r0px.0",25616,70759,70797,"Ottokar, ihr Sohn.",2,"ist","VAFIN","sein"
"12257","r0px.0",25616,70759,70797,"Ottokar, ihr Sohn.",2,"So","ADV","so"
"12258","r0px.0",25616,70759,70797,"Ottokar, ihr Sohn.",2,"gut","ADJD","gut"
"12259","r0px.0",25616,70759,70797,"Ottokar, ihr Sohn.",2,",","$,","--"
"12260","r0px.0",25616,70759,70797,"Ottokar, ihr Sohn.",2,"wie","PWAV","wie"
"12261","r0px.0",25616,70759,70797,"Ottokar, ihr Sohn.",2,"Arzenei","NE","arzenei"
"12262","r0px.0",25616,70759,70797,"Ottokar, ihr Sohn.",2,".","$.","--"
"12263","r0px.0",25616,70803,70821,"Agnes, ihre Tochter.",7,"Fürs","APPRART","für"
"12264","r0px.0",25616,70803,70821,"Agnes, ihre Tochter.",7,"Elend","NN","elend"
"12265","r0px.0",25616,70803,70821,"Agnes, ihre Tochter.",7,".","$.","--"
"12266","r0px.0",25616,70826,70841,"Ottokar, ihr Sohn.",2,"–","XY","–"
"12267","r0px.0",25616,70826,70841,"Ottokar, ihr Sohn.",2,"Wie","PWAV","wie"
"12268","r0px.0",25616,70826,70841,"Ottokar, ihr Sohn.",2,"?","$.","--"
"12269","r0px.0",25616,70846,70984,"Agnes, ihre Tochter.",7,"Nun","ADV","nun"
"12270","r0px.0",25616,70846,70984,"Agnes, ihre Tochter.",7,",","$,","--"
"12271","r0px.0",25616,70846,70984,"Agnes, ihre Tochter.",7,"setz","VVFIN","setz"
"12272","r0px.0",25616,70846,70984,"Agnes, ihre Tochter.",7,"dich","PPER","dich"
"12273","r0px.0",25616,70846,70984,"Agnes, ihre Tochter.",7,"zu","APPR","zu"
"12274","r0px.0",25616,70846,70984,"Agnes, ihre Tochter.",7,"mir","PPER","sich"
"12275","r0px.0",25616,70846,70984,"Agnes, ihre Tochter.",7,",","$,","--"
"12276","r0px.0",25616,70846,70984,"Agnes, ihre Tochter.",7,"bis","APPR","bis"
"12277","r0px.0",25616,70846,70984,"Agnes, ihre Tochter.",7,"mir","PPER","sich"
"12278","r0px.0",25616,70846,70984,"Agnes, ihre Tochter.",7,"besser","ADJD","gut"
"12279","r0px.0",25616,70846,70984,"Agnes, ihre Tochter.",7,"worden","VAPP","werden"
"12280","r0px.0",25616,70846,70984,"Agnes, ihre Tochter.",7,".","$.","--"
"12281","r0px.0",25616,70846,70984,"Agnes, ihre Tochter.",7,"Ein","ART","ein"
"12282","r0px.0",25616,70846,70984,"Agnes, ihre Tochter.",7,"Arzt","NN","arzt"
"12283","r0px.0",25616,70846,70984,"Agnes, ihre Tochter.",7,",","$,","--"
"12284","r0px.0",25616,70846,70984,"Agnes, ihre Tochter.",7,"wie","PWAV","wie"
"12285","r0px.0",25616,70846,70984,"Agnes, ihre Tochter.",7,"du","PPER","du"
"12286","r0px.0",25616,70846,70984,"Agnes, ihre Tochter.",7,",","$,","--"
"12287","r0px.0",25616,70846,70984,"Agnes, ihre Tochter.",7,"dient","VVFIN","dienen"
"12288","r0px.0",25616,70846,70984,"Agnes, ihre Tochter.",7,"nicht","PTKNEG","nicht"
"12289","r0px.0",25616,70846,70984,"Agnes, ihre Tochter.",7,"für","APPR","für"
"12290","r0px.0",25616,70846,70984,"Agnes, ihre Tochter.",7,"Geld","NN","geld"
"12291","r0px.0",25616,70846,70984,"Agnes, ihre Tochter.",7,",","$,","--"
"12292","r0px.0",25616,70846,70984,"Agnes, ihre Tochter.",7,"er","PPER","er"
"12293","r0px.0",25616,70846,70984,"Agnes, ihre Tochter.",7,"hat","VAFIN","haben"
"12294","r0px.0",25616,70846,70984,"Agnes, ihre Tochter.",7,"An","APPR","an"
"12295","r0px.0",25616,70846,70984,"Agnes, ihre Tochter.",7,"der","ART","der"
"12296","r0px.0",25616,70846,70984,"Agnes, ihre Tochter.",7,"Genesung","NN","genesung"
"12297","r0px.0",25616,70846,70984,"Agnes, ihre Tochter.",7,"seine","PPOSAT","sein"
"12298","r0px.0",25616,70846,70984,"Agnes, ihre Tochter.",7,"eigne","ADJA","eign"
"12299","r0px.0",25616,70846,70984,"Agnes, ihre Tochter.",7,"Freude","NN","freude"
"12300","r0px.0",25616,70846,70984,"Agnes, ihre Tochter.",7,".","$.","--"
"12301","r0px.0",25616,70990,71029,"Ottokar, ihr Sohn.",2,"Wie","PWAV","wie"
"12302","r0px.0",25616,70990,71029,"Ottokar, ihr Sohn.",2,"meinst","VVFIN","meinst"
"12303","r0px.0",25616,70990,71029,"Ottokar, ihr Sohn.",2,"du","PPER","du"
"12304","r0px.0",25616,70990,71029,"Ottokar, ihr Sohn.",2,"das","ART","der"
"12305","r0px.0",25616,70990,71029,"Ottokar, ihr Sohn.",2,"–","NN","–"
"12306","r0px.0",25616,70990,71029,"Ottokar, ihr Sohn.",2,"für","APPR","für"
"12307","r0px.0",25616,70990,71029,"Ottokar, ihr Sohn.",2,"Geld","NN","geld"
"12308","r0px.0",25616,70990,71029,"Ottokar, ihr Sohn.",2,"–","XY","–"
"12309","r0px.0",25616,71034,71159,"Agnes, ihre Tochter.",7,"Komm","VVIMP","komm"
"12310","r0px.0",25616,71034,71159,"Agnes, ihre Tochter.",7,",","$,","--"
"12311","r0px.0",25616,71034,71159,"Agnes, ihre Tochter.",7,"laß","VVFIN","lassen"
"12312","r0px.0",25616,71034,71159,"Agnes, ihre Tochter.",7,"uns","PPER","uns"
"12313","r0px.0",25616,71034,71159,"Agnes, ihre Tochter.",7,"plaudern","VVFIN","plaudern"
"12314","r0px.0",25616,71034,71159,"Agnes, ihre Tochter.",7,",","$,","--"
"12315","r0px.0",25616,71034,71159,"Agnes, ihre Tochter.",7,"Vertreibe","VVFIN","vertreibe"
"12316","r0px.0",25616,71034,71159,"Agnes, ihre Tochter.",7,"mir","PPER","sich"
"12317","r0px.0",25616,71034,71159,"Agnes, ihre Tochter.",7,"die","ART","der"
"12318","r0px.0",25616,71034,71159,"Agnes, ihre Tochter.",7,"Zeit","NN","zeit"
"12319","r0px.0",25616,71034,71159,"Agnes, ihre Tochter.",7,",","$,","--"
"12320","r0px.0",25616,71034,71159,"Agnes, ihre Tochter.",7,"bis","APPR","bis"
"12321","r0px.0",25616,71034,71159,"Agnes, ihre Tochter.",7,"ich's","PPER","ich's"
"12322","r0px.0",25616,71034,71159,"Agnes, ihre Tochter.",7,"vollendet","VVPP","vollenden"
"12323","r0px.0",25616,71034,71159,"Agnes, ihre Tochter.",7,",","$,","--"
"12324","r0px.0",25616,71034,71159,"Agnes, ihre Tochter.",7,"Du","PPER","du"
"12325","r0px.0",25616,71034,71159,"Agnes, ihre Tochter.",7,"weißt","VVFIN","weißen"
"12326","r0px.0",25616,71034,71159,"Agnes, ihre Tochter.",7,",","$,","--"
"12327","r0px.0",25616,71034,71159,"Agnes, ihre Tochter.",7,"es","PPER","es"
"12328","r0px.0",25616,71034,71159,"Agnes, ihre Tochter.",7,"sind","VAFIN","sein"
"12329","r0px.0",25616,71034,71159,"Agnes, ihre Tochter.",7,"Genesende","NN","genesend"
"12330","r0px.0",25616,71034,71159,"Agnes, ihre Tochter.",7,"stets","ADV","stets"
"12331","r0px.0",25616,71034,71159,"Agnes, ihre Tochter.",7,"schwatzhaft","ADJD","schwatzhaft"
"12332","r0px.0",25616,71034,71159,"Agnes, ihre Tochter.",7,".","$.","--"
"12333","r0px.0",25616,71165,71214,"Ottokar, ihr Sohn.",2,"–","XY","–"
"12334","r0px.0",25616,71165,71214,"Ottokar, ihr Sohn.",2,"Du","PPER","du"
"12335","r0px.0",25616,71165,71214,"Ottokar, ihr Sohn.",2,"scheinst","ADV","scheinst"
"12336","r0px.0",25616,71165,71214,"Ottokar, ihr Sohn.",2,"so","ADV","so"
"12337","r0px.0",25616,71165,71214,"Ottokar, ihr Sohn.",2,"seltsam","ADJD","seltsam"
"12338","r0px.0",25616,71165,71214,"Ottokar, ihr Sohn.",2,"mir","PPER","sich"
"12339","r0px.0",25616,71165,71214,"Ottokar, ihr Sohn.",2,"verändert","VVFIN","verändern"
"12340","r0px.0",25616,71165,71214,"Ottokar, ihr Sohn.",2,"–","PPER","–"
"12341","r0px.0",25616,71219,71315,"Agnes, ihre Tochter.",7,"Schon","ADV","schon"
"12342","r0px.0",25616,71219,71315,"Agnes, ihre Tochter.",7,"?","$.","--"
"12343","r0px.0",25616,71219,71315,"Agnes, ihre Tochter.",7,"Wirkt","PWAV","wirken"
"12344","r0px.0",25616,71219,71315,"Agnes, ihre Tochter.",7,"es","PPER","es"
"12345","r0px.0",25616,71219,71315,"Agnes, ihre Tochter.",7,"so","ADV","so"
"12346","r0px.0",25616,71219,71315,"Agnes, ihre Tochter.",7,"schnell","ADJD","schnell"
"12347","r0px.0",25616,71219,71315,"Agnes, ihre Tochter.",7,"?","$.","--"
"12348","r0px.0",25616,71219,71315,"Agnes, ihre Tochter.",7,"So","ADV","so"
"12349","r0px.0",25616,71219,71315,"Agnes, ihre Tochter.",7,"muß","VMFIN","müssen"
"12350","r0px.0",25616,71219,71315,"Agnes, ihre Tochter.",7,"ich","PPER","ich"
"12351","r0px.0",25616,71219,71315,"Agnes, ihre Tochter.",7,",","$,","--"
"12352","r0px.0",25616,71219,71315,"Agnes, ihre Tochter.",7,"was","PWS","was"
"12353","r0px.0",25616,71219,71315,"Agnes, ihre Tochter.",7,"ich","PPER","ich"
"12354","r0px.0",25616,71219,71315,"Agnes, ihre Tochter.",7,"dir","PRF","dir"
"12355","r0px.0",25616,71219,71315,"Agnes, ihre Tochter.",7,"Zu","PTKZU","zu"
"12356","r0px.0",25616,71219,71315,"Agnes, ihre Tochter.",7,"sagen","VVINF","sagen"
"12357","r0px.0",25616,71219,71315,"Agnes, ihre Tochter.",7,"habe","VAFIN","haben"
"12358","r0px.0",25616,71219,71315,"Agnes, ihre Tochter.",7,",","$,","--"
"12359","r0px.0",25616,71219,71315,"Agnes, ihre Tochter.",7,"wohl","ADV","wohl"
"12360","r0px.0",25616,71219,71315,"Agnes, ihre Tochter.",7,"beschleunigen","VVINF","beschleunigen"
"12361","r0px.0",25616,71219,71315,"Agnes, ihre Tochter.",7,".","$.","--"
"12362","r0px.0",25616,71321,71347,"Ottokar, ihr Sohn.",2,"Du","PPER","du"
"12363","r0px.0",25616,71321,71347,"Ottokar, ihr Sohn.",2,"mir","PPER","sich"
"12364","r0px.0",25616,71321,71347,"Ottokar, ihr Sohn.",2,"zu","PTKZU","zu"
"12365","r0px.0",25616,71321,71347,"Ottokar, ihr Sohn.",2,"sagen","VVINF","sagen"
"12366","r0px.0",25616,71321,71347,"Ottokar, ihr Sohn.",2,"–","ITJ","–"
"12367","r0px.0",25616,71352,71383,"Agnes, ihre Tochter.",7,"Weißt","VMFIN","weißen"
"12368","r0px.0",25616,71352,71383,"Agnes, ihre Tochter.",7,"du","PPER","du"
"12369","r0px.0",25616,71352,71383,"Agnes, ihre Tochter.",7,",","$,","--"
"12370","r0px.0",25616,71352,71383,"Agnes, ihre Tochter.",7,"wie","PWAV","wie"
"12371","r0px.0",25616,71352,71383,"Agnes, ihre Tochter.",7,"ich","PPER","ich"
"12372","r0px.0",25616,71352,71383,"Agnes, ihre Tochter.",7,"heiße","VVFIN","heißen"
"12373","r0px.0",25616,71352,71383,"Agnes, ihre Tochter.",7,"?","$.","--"
"12374","r0px.0",25616,71388,71440,"Ottokar, ihr Sohn.",2,"Du","PPER","du"
"12375","r0px.0",25616,71388,71440,"Ottokar, ihr Sohn.",2,"hast","VAFIN","haben"
"12376","r0px.0",25616,71388,71440,"Ottokar, ihr Sohn.",2,"verboten","VVPP","verbieten"
"12377","r0px.0",25616,71388,71440,"Ottokar, ihr Sohn.",2,"mir","PPER","sich"
"12378","r0px.0",25616,71388,71440,"Ottokar, ihr Sohn.",2,",","$,","--"
"12379","r0px.0",25616,71388,71440,"Ottokar, ihr Sohn.",2,"danach","PROAV","danach"
"12380","r0px.0",25616,71388,71440,"Ottokar, ihr Sohn.",2,"zu","APPR","zu"
"12381","r0px.0",25616,71388,71440,"Ottokar, ihr Sohn.",2,"forschen","VVFIN","forschen"
"12382","r0px.0",25616,71388,71440,"Ottokar, ihr Sohn.",2,".","$.","--"
"12383","r0px.0",25616,71388,71440,"Ottokar, ihr Sohn.",2,"–","XY","–"
"12384","r0px.0",25616,71445,71516,"Agnes, ihre Tochter.",7,"Das","PDS","der"
"12385","r0px.0",25616,71445,71516,"Agnes, ihre Tochter.",7,"heißt","VVFIN","heißen"
"12386","r0px.0",25616,71445,71516,"Agnes, ihre Tochter.",7,",","$,","--"
"12387","r0px.0",25616,71445,71516,"Agnes, ihre Tochter.",7,"du","PPER","du"
"12388","r0px.0",25616,71445,71516,"Agnes, ihre Tochter.",7,"weißt","VVFIN","weißen"
"12389","r0px.0",25616,71445,71516,"Agnes, ihre Tochter.",7,"es","PPER","es"
"12390","r0px.0",25616,71445,71516,"Agnes, ihre Tochter.",7,"nicht","PTKNEG","nicht"
"12391","r0px.0",25616,71445,71516,"Agnes, ihre Tochter.",7,".","$.","--"
"12392","r0px.0",25616,71445,71516,"Agnes, ihre Tochter.",7,"Meinst","ADV","meinst"
"12393","r0px.0",25616,71445,71516,"Agnes, ihre Tochter.",7,"du","PPER","du"
"12394","r0px.0",25616,71445,71516,"Agnes, ihre Tochter.",7,",","$,","--"
"12395","r0px.0",25616,71445,71516,"Agnes, ihre Tochter.",7,"Daß","KOUS","daß"
"12396","r0px.0",25616,71445,71516,"Agnes, ihre Tochter.",7,"ich","PPER","ich"
"12397","r0px.0",25616,71445,71516,"Agnes, ihre Tochter.",7,"dir's","ADV","dir"
"12398","r0px.0",25616,71445,71516,"Agnes, ihre Tochter.",7,"glaube","VVFIN","glauben"
"12399","r0px.0",25616,71445,71516,"Agnes, ihre Tochter.",7,"?","$.","--"
"12400","r0px.0",25616,71522,71563,"Ottokar, ihr Sohn.",2,"Nun","ADV","nun"
"12401","r0px.0",25616,71522,71563,"Ottokar, ihr Sohn.",2,",","$,","--"
"12402","r0px.0",25616,71522,71563,"Ottokar, ihr Sohn.",2,"ich","PPER","ich"
"12403","r0px.0",25616,71522,71563,"Ottokar, ihr Sohn.",2,"will's","VVFIN","will's"
"12404","r0px.0",25616,71522,71563,"Ottokar, ihr Sohn.",2,"nicht","PTKNEG","nicht"
"12405","r0px.0",25616,71522,71563,"Ottokar, ihr Sohn.",2,"leugnen","VVINF","leugnen"
"12406","r0px.0",25616,71522,71563,"Ottokar, ihr Sohn.",2,".","$.","--"
"12407","r0px.0",25616,71522,71563,"Ottokar, ihr Sohn.",2,"–","XY","–"
"12408","r0px.0",25616,71568,71618,"Agnes, ihre Tochter.",7,"Wahrhaftig","ADJD","wahrhaftig"
"12409","r0px.0",25616,71568,71618,"Agnes, ihre Tochter.",7,"?","$.","--"
"12410","r0px.0",25616,71568,71618,"Agnes, ihre Tochter.",7,"Nun","ADV","nun"
"12411","r0px.0",25616,71568,71618,"Agnes, ihre Tochter.",7,"ich","PPER","ich"
"12412","r0px.0",25616,71568,71618,"Agnes, ihre Tochter.",7,"weiß","VVFIN","weiß"
"12413","r0px.0",25616,71568,71618,"Agnes, ihre Tochter.",7,"auch","ADV","auch"
"12414","r0px.0",25616,71568,71618,"Agnes, ihre Tochter.",7,",","$,","--"
"12415","r0px.0",25616,71568,71618,"Agnes, ihre Tochter.",7,"wer","PWS","wer"
"12416","r0px.0",25616,71568,71618,"Agnes, ihre Tochter.",7,"du","PPER","du"
"12417","r0px.0",25616,71568,71618,"Agnes, ihre Tochter.",7,"bist","VAFIN","sein"
"12418","r0px.0",25616,71568,71618,"Agnes, ihre Tochter.",7,"!","$.","--"
"12419","r0px.0",25616,71624,71637,"Ottokar, ihr Sohn.",2,"Nun","ADV","nun"
"12420","r0px.0",25616,71624,71637,"Ottokar, ihr Sohn.",2,"?","$.","--"
"12421","r0px.0",25616,71642,71676,"Agnes, ihre Tochter.",7,"Ottokar","NE","ottokar"
"12422","r0px.0",25616,71642,71676,"Agnes, ihre Tochter.",7,"von","APPR","von"
"12423","r0px.0",25616,71642,71676,"Agnes, ihre Tochter.",7,"Schroffenstein","NE","schroffenstein"
"12424","r0px.0",25616,71642,71676,"Agnes, ihre Tochter.",7,".","$.","--"
"12425","r0px.0",25616,71681,71717,"Ottokar, ihr Sohn.",2,"Wie","PWAV","wie"
"12426","r0px.0",25616,71681,71717,"Ottokar, ihr Sohn.",2,"hast","VAFIN","haben"
"12427","r0px.0",25616,71681,71717,"Ottokar, ihr Sohn.",2,"Du","PPER","du"
"12428","r0px.0",25616,71681,71717,"Ottokar, ihr Sohn.",2,"das","PDS","der"
"12429","r0px.0",25616,71681,71717,"Ottokar, ihr Sohn.",2,"erfahren","VVINF","erfahren"
"12430","r0px.0",25616,71681,71717,"Ottokar, ihr Sohn.",2,"?","$.","--"
"12431","r0px.0",25616,71723,71816,"Agnes, ihre Tochter.",7,"Ist","VAFIN","sein"
"12432","r0px.0",25616,71723,71816,"Agnes, ihre Tochter.",7,"gleichviel","ADJD","gleichviel"
"12433","r0px.0",25616,71723,71816,"Agnes, ihre Tochter.",7,".","$.","--"
"12434","r0px.0",25616,71723,71816,"Agnes, ihre Tochter.",7,"Ich","PPER","ich"
"12435","r0px.0",25616,71723,71816,"Agnes, ihre Tochter.",7,"weiß","VVFIN","weiß"
"12436","r0px.0",25616,71723,71816,"Agnes, ihre Tochter.",7,"noch","ADV","noch"
"12437","r0px.0",25616,71723,71816,"Agnes, ihre Tochter.",7,"mehr","ADV","mehr"
"12438","r0px.0",25616,71723,71816,"Agnes, ihre Tochter.",7,".","$.","--"
"12439","r0px.0",25616,71723,71816,"Agnes, ihre Tochter.",7,"Du","PPER","du"
"12440","r0px.0",25616,71723,71816,"Agnes, ihre Tochter.",7,"hast","VAFIN","haben"
"12441","r0px.0",25616,71723,71816,"Agnes, ihre Tochter.",7,"beim","APPRART","bei"
"12442","r0px.0",25616,71723,71816,"Agnes, ihre Tochter.",7,"Abendmahle","NN","abendmahle"
"12443","r0px.0",25616,71723,71816,"Agnes, ihre Tochter.",7,"mir","PPER","sich"
"12444","r0px.0",25616,71723,71816,"Agnes, ihre Tochter.",7,"den","ART","der"
"12445","r0px.0",25616,71723,71816,"Agnes, ihre Tochter.",7,"Tod","NN","tod"
"12446","r0px.0",25616,71723,71816,"Agnes, ihre Tochter.",7,"Geschworen","NN","geschwor"
"12447","r0px.0",25616,71723,71816,"Agnes, ihre Tochter.",7,".","$.","--"
"12448","r0px.0",25616,71822,71844,"Ottokar, ihr Sohn.",2,"Gott","NN","gott"
"12449","r0px.0",25616,71822,71844,"Ottokar, ihr Sohn.",2,"!","$.","--"
