"","drama","length","begin","end","Speaker.figure_surface","Speaker.figure_id","Token.surface","Token.pos","Token.lemma"
"8500","vndf.0",28542,46240,46653,"Julia",22,"ich","PPER","ich"
"8501","vndf.0",28542,46240,46653,"Julia",22,"komme","VVFIN","kommen"
"8502","vndf.0",28542,46240,46653,"Julia",22,"wieder","ADV","wieder"
"8503","vndf.0",28542,46240,46653,"Julia",22,".","$.","--"
"8504","vndf.0",28542,46659,46842,"Romeo",4,"O","NE","O"
"8505","vndf.0",28542,46659,46842,"Romeo",4,"sel'ge","VVFIN","sel'gen"
"8506","vndf.0",28542,46659,46842,"Romeo",4,",","$,","--"
"8507","vndf.0",28542,46659,46842,"Romeo",4,"sel'ge","ADJA","sel'gen"
"8508","vndf.0",28542,46659,46842,"Romeo",4,"Nacht","NN","nacht"
"8509","vndf.0",28542,46659,46842,"Romeo",4,"!","$.","--"
"8510","vndf.0",28542,46659,46842,"Romeo",4,"Nur","ADV","nur"
"8511","vndf.0",28542,46659,46842,"Romeo",4,"fürcht","VVFIN","fürchen"
"8512","vndf.0",28542,46659,46842,"Romeo",4,"'","$[","--"
"8513","vndf.0",28542,46659,46842,"Romeo",4,"ich","PPER","ich"
"8514","vndf.0",28542,46659,46842,"Romeo",4,",","$,","--"
"8515","vndf.0",28542,46659,46842,"Romeo",4,"weil","KOUS","weil"
"8516","vndf.0",28542,46659,46842,"Romeo",4,"Mich","PPER","mich"
"8517","vndf.0",28542,46659,46842,"Romeo",4,"Nacht","NN","nacht"
"8518","vndf.0",28542,46659,46842,"Romeo",4,"umgibt","VVFIN","umgeben"
"8519","vndf.0",28542,46659,46842,"Romeo",4,",","$,","--"
"8520","vndf.0",28542,46659,46842,"Romeo",4,"dies","PDS","dieser"
"8521","vndf.0",28542,46659,46842,"Romeo",4,"alles","PIS","alle"
"8522","vndf.0",28542,46659,46842,"Romeo",4,"sei","VAFIN","sein"
"8523","vndf.0",28542,46659,46842,"Romeo",4,"nur","ADV","nur"
"8524","vndf.0",28542,46659,46842,"Romeo",4,"Traum","NN","traum"
"8525","vndf.0",28542,46659,46842,"Romeo",4,",","$,","--"
"8526","vndf.0",28542,46659,46842,"Romeo",4,"Zu","APPR","zu"
"8527","vndf.0",28542,46659,46842,"Romeo",4,"schmeichelnd","ADJD","schmeichelnd"
"8528","vndf.0",28542,46659,46842,"Romeo",4,"süß","ADJD","süß"
"8529","vndf.0",28542,46659,46842,"Romeo",4,",","$,","--"
"8530","vndf.0",28542,46659,46842,"Romeo",4,"um","KOUI","um"
"8531","vndf.0",28542,46659,46842,"Romeo",4,"wirklich","ADJD","wirklich"
"8532","vndf.0",28542,46659,46842,"Romeo",4,"zu","PTKZU","zu"
"8533","vndf.0",28542,46659,46842,"Romeo",4,"bestehn","VVINF","bestehn"
"8534","vndf.0",28542,46659,46842,"Romeo",4,".","$.","--"
"8535","vndf.0",28542,46848,47434,"Julia",22,"Drei","CARD","drei"
"8536","vndf.0",28542,46848,47434,"Julia",22,"Worte","NN","wort"
"8537","vndf.0",28542,46848,47434,"Julia",22,",","$,","--"
"8538","vndf.0",28542,46848,47434,"Julia",22,"Romeo","NE","romeo"
"8539","vndf.0",28542,46848,47434,"Julia",22,";","$.","--"
"8540","vndf.0",28542,46848,47434,"Julia",22,"dann","ADV","dann"
"8541","vndf.0",28542,46848,47434,"Julia",22,"gute","ADJA","gut"
"8542","vndf.0",28542,46848,47434,"Julia",22,"Nacht","NN","nacht"
"8543","vndf.0",28542,46848,47434,"Julia",22,"!","$.","--"
"8544","vndf.0",28542,46848,47434,"Julia",22,"Wenn","KOUS","wenn"
"8545","vndf.0",28542,46848,47434,"Julia",22,"deine","PPOSAT","dein"
"8546","vndf.0",28542,46848,47434,"Julia",22,"Liebe","NN","liebe"
"8547","vndf.0",28542,46848,47434,"Julia",22,",","$,","--"
"8548","vndf.0",28542,46848,47434,"Julia",22,"tugendsam","ADJD","tugendsam"
"8549","vndf.0",28542,46848,47434,"Julia",22,"gesinnt","VVFIN","gesinnen"
"8550","vndf.0",28542,46848,47434,"Julia",22,",","$,","--"
"8551","vndf.0",28542,46848,47434,"Julia",22,"Vermählung","NN","vermählung"
"8552","vndf.0",28542,46848,47434,"Julia",22,"wünscht","VVFIN","wünschen"
"8553","vndf.0",28542,46848,47434,"Julia",22,",","$,","--"
"8554","vndf.0",28542,46848,47434,"Julia",22,"so","ADV","so"
"8555","vndf.0",28542,46848,47434,"Julia",22,"laß","VVFIN","lassen"
"8556","vndf.0",28542,46848,47434,"Julia",22,"mich","PPER","mich"
"8557","vndf.0",28542,46848,47434,"Julia",22,"morgen","ADV","morgen"
"8558","vndf.0",28542,46848,47434,"Julia",22,"wissen","VVFIN","wissen"
"8559","vndf.0",28542,46848,47434,"Julia",22,"Durch","APPR","durch"
"8560","vndf.0",28542,46848,47434,"Julia",22,"jemand","PIS","jemand"
"8561","vndf.0",28542,46848,47434,"Julia",22,",","$,","--"
"8562","vndf.0",28542,46848,47434,"Julia",22,"den","PRELS","der"
"8563","vndf.0",28542,46848,47434,"Julia",22,"ich","PPER","ich"
"8564","vndf.0",28542,46848,47434,"Julia",22,"zu","APPR","zu"
"8565","vndf.0",28542,46848,47434,"Julia",22,"dir","PPER","dir"
"8566","vndf.0",28542,46848,47434,"Julia",22,"senden","VVINF","senden"
"8567","vndf.0",28542,46848,47434,"Julia",22,"will","VMFIN","wollen"
"8568","vndf.0",28542,46848,47434,"Julia",22,",","$,","--"
"8569","vndf.0",28542,46848,47434,"Julia",22,"Wo","PWAV","wo"
"8570","vndf.0",28542,46848,47434,"Julia",22,"du","PPER","du"
"8571","vndf.0",28542,46848,47434,"Julia",22,"und","KON","und"
"8572","vndf.0",28542,46848,47434,"Julia",22,"wann","PWAV","wann"
"8573","vndf.0",28542,46848,47434,"Julia",22,"die","ART","der"
"8574","vndf.0",28542,46848,47434,"Julia",22,"Trauung","NN","trauung"
"8575","vndf.0",28542,46848,47434,"Julia",22,"willst","VMFIN","wollen"
"8576","vndf.0",28542,46848,47434,"Julia",22,"vollziehn","VVINF","vollziehn"
"8577","vndf.0",28542,46848,47434,"Julia",22,".","$.","--"
"8578","vndf.0",28542,46848,47434,"Julia",22,"Dann","ADV","dann"
"8579","vndf.0",28542,46848,47434,"Julia",22,"leg","ADV","leg"
"8580","vndf.0",28542,46848,47434,"Julia",22,"'","$[","--"
"8581","vndf.0",28542,46848,47434,"Julia",22,"ich","PPER","ich"
"8582","vndf.0",28542,46848,47434,"Julia",22,"dir","PRF","dir"
"8583","vndf.0",28542,46848,47434,"Julia",22,"mein","PPOSAT","mein"
"8584","vndf.0",28542,46848,47434,"Julia",22,"ganzes","ADJA","ganz"
"8585","vndf.0",28542,46848,47434,"Julia",22,"Glück","NN","glück"
"8586","vndf.0",28542,46848,47434,"Julia",22,"zu","APPR","zu"
"8587","vndf.0",28542,46848,47434,"Julia",22,"Füßen","NN","fuß"
"8588","vndf.0",28542,46848,47434,"Julia",22,",","$,","--"
"8589","vndf.0",28542,46848,47434,"Julia",22,"Und","KON","und"
"8590","vndf.0",28542,46848,47434,"Julia",22,"folge","VVFIN","folgen"
"8591","vndf.0",28542,46848,47434,"Julia",22,"durch","APPR","durch"
"8592","vndf.0",28542,46848,47434,"Julia",22,"die","ART","der"
"8593","vndf.0",28542,46848,47434,"Julia",22,"Welt","NN","welt"
"8594","vndf.0",28542,46848,47434,"Julia",22,"dir","PPER","dir"
"8595","vndf.0",28542,46848,47434,"Julia",22,"als","APPR","als"
"8596","vndf.0",28542,46848,47434,"Julia",22,"Gebieter","NN","gebieter"
"8597","vndf.0",28542,46848,47434,"Julia",22,".","$.","--"
"8598","vndf.0",28542,46848,47434,"Julia",22,"–","XY","–"
"8599","vndf.0",28542,46848,47434,"Julia",22,"Ich","PPER","ich"
"8600","vndf.0",28542,46848,47434,"Julia",22,"komme","VVFIN","kommen"
"8601","vndf.0",28542,46848,47434,"Julia",22,";","$.","--"
"8602","vndf.0",28542,46848,47434,"Julia",22,"gleich","PTKVZ","gleich"
"8603","vndf.0",28542,46848,47434,"Julia",22,"!","$.","--"
"8604","vndf.0",28542,46848,47434,"Julia",22,"–","XY","–"
"8605","vndf.0",28542,46848,47434,"Julia",22,"Doch","KON","doch"
"8606","vndf.0",28542,46848,47434,"Julia",22,"meinst","VVFIN","meinst"
"8607","vndf.0",28542,46848,47434,"Julia",22,"du","PPER","du"
"8608","vndf.0",28542,46848,47434,"Julia",22,"es","PPER","es"
"8609","vndf.0",28542,46848,47434,"Julia",22,"nicht","PTKNEG","nicht"
"8610","vndf.0",28542,46848,47434,"Julia",22,"gut","ADJD","gut"
"8611","vndf.0",28542,46848,47434,"Julia",22,",","$,","--"
"8612","vndf.0",28542,46848,47434,"Julia",22,"So","ADV","so"
"8613","vndf.0",28542,46848,47434,"Julia",22,"bitt","VVFIN","bitt"
"8614","vndf.0",28542,46848,47434,"Julia",22,"'","$[","--"
"8615","vndf.0",28542,46848,47434,"Julia",22,"ich","PPER","ich"
"8616","vndf.0",28542,46848,47434,"Julia",22,"dich","PRF","dich"
"8617","vndf.0",28542,46848,47434,"Julia",22,".","$.","--"
"8618","vndf.0",28542,46848,47434,"Julia",22,".","$.","--"
"8619","vndf.0",28542,46848,47434,"Julia",22,".","$.","--"
"8620","vndf.0",28542,46848,47434,"Julia",22,"Im","APPRART","in"
"8621","vndf.0",28542,46848,47434,"Julia",22,"Augenblick","NN","augenblick"
"8622","vndf.0",28542,46848,47434,"Julia",22,":","$.","--"
"8623","vndf.0",28542,46848,47434,"Julia",22,"ich","PPER","ich"
"8624","vndf.0",28542,46848,47434,"Julia",22,"komme","VVFIN","kommen"
"8625","vndf.0",28542,46848,47434,"Julia",22,"!","$.","--"
"8626","vndf.0",28542,46848,47434,"Julia",22,"–","XY","–"
"8627","vndf.0",28542,46848,47434,"Julia",22,".","$.","--"
"8628","vndf.0",28542,46848,47434,"Julia",22,".","$.","--"
"8629","vndf.0",28542,46848,47434,"Julia",22,".","$.","--"
"8630","vndf.0",28542,46848,47434,"Julia",22,"Hör","NE","hör"
"8631","vndf.0",28542,46848,47434,"Julia",22,"'","$[","--"
"8632","vndf.0",28542,46848,47434,"Julia",22,"auf","PTKVZ","auf"
"8633","vndf.0",28542,46848,47434,"Julia",22,"zu","PTKZU","zu"
"8634","vndf.0",28542,46848,47434,"Julia",22,"werben","VVINF","werben"
"8635","vndf.0",28542,46848,47434,"Julia",22,",","$,","--"
"8636","vndf.0",28542,46848,47434,"Julia",22,"laß","VVFIN","lassen"
"8637","vndf.0",28542,46848,47434,"Julia",22,"mich","PPER","mich"
"8638","vndf.0",28542,46848,47434,"Julia",22,"meinem","PPOSAT","mein"
"8639","vndf.0",28542,46848,47434,"Julia",22,"Gram","NN","gram"
"8640","vndf.0",28542,46848,47434,"Julia",22,"!","$.","--"
"8641","vndf.0",28542,46848,47434,"Julia",22,"Ich","PPER","ich"
"8642","vndf.0",28542,46848,47434,"Julia",22,"sende","VVFIN","send"
"8643","vndf.0",28542,46848,47434,"Julia",22,"morgen","ADV","morgen"
"8644","vndf.0",28542,46848,47434,"Julia",22,"früh","ADJD","früh"
"8645","vndf.0",28542,46848,47434,"Julia",22,"–","XY","–"
"8646","vndf.0",28542,47440,47465,"Romeo",4,"Beim","APPRART","bei"
"8647","vndf.0",28542,47440,47465,"Romeo",4,"ew'gen","ADJA","ew'gen"
"8648","vndf.0",28542,47440,47465,"Romeo",4,"Heil","NN","heil"
"8649","vndf.0",28542,47440,47465,"Romeo",4,"–","XY","–"
"8650","vndf.0",28542,47470,47515,"Julia",22,"Nun","ADV","nun"
"8651","vndf.0",28542,47470,47515,"Julia",22,"tausend","CARD","tausend"
"8652","vndf.0",28542,47470,47515,"Julia",22,"gute","ADJA","gut"
"8653","vndf.0",28542,47470,47515,"Julia",22,"Nacht","NN","nacht"
"8654","vndf.0",28542,47470,47515,"Julia",22,"!","$.","--"
"8655","vndf.0",28542,47521,47752,"Romeo",4,"Raubst","ADV","raubst"
"8656","vndf.0",28542,47521,47752,"Romeo",4,"du","PPER","du"
"8657","vndf.0",28542,47521,47752,"Romeo",4,"dein","PPOSAT","dein"
"8658","vndf.0",28542,47521,47752,"Romeo",4,"Licht","NN","licht"
"8659","vndf.0",28542,47521,47752,"Romeo",4,"ihr","PPOSAT","ihr"
"8660","vndf.0",28542,47521,47752,"Romeo",4,",","$,","--"
"8661","vndf.0",28542,47521,47752,"Romeo",4,"wird","VAFIN","werden"
"8662","vndf.0",28542,47521,47752,"Romeo",4,"sie","PPER","sie"
"8663","vndf.0",28542,47521,47752,"Romeo",4,"bang","ADJD","bang"
"8664","vndf.0",28542,47521,47752,"Romeo",4,"durchwacht","VVPP","durchwachen"
"8665","vndf.0",28542,47521,47752,"Romeo",4,".","$.","--"
"8666","vndf.0",28542,47521,47752,"Romeo",4,"Wie","PWAV","wie"
"8667","vndf.0",28542,47521,47752,"Romeo",4,"Knaben","NN","knabe"
"8668","vndf.0",28542,47521,47752,"Romeo",4,"aus","APPR","aus"
"8669","vndf.0",28542,47521,47752,"Romeo",4,"der","ART","der"
"8670","vndf.0",28542,47521,47752,"Romeo",4,"Schul","NN","schul"
"8671","vndf.0",28542,47521,47752,"Romeo",4,"'","$[","--"
"8672","vndf.0",28542,47521,47752,"Romeo",4,",","$,","--"
"8673","vndf.0",28542,47521,47752,"Romeo",4,"eilt","VVFIN","eilen"
"8674","vndf.0",28542,47521,47752,"Romeo",4,"Liebe","NN","liebe"
"8675","vndf.0",28542,47521,47752,"Romeo",4,"hin","ADV","hin"
"8676","vndf.0",28542,47521,47752,"Romeo",4,"zum","APPRART","zu"
"8677","vndf.0",28542,47521,47752,"Romeo",4,"Lieben","NN","lieben"
"8678","vndf.0",28542,47521,47752,"Romeo",4,",","$,","--"
"8679","vndf.0",28542,47521,47752,"Romeo",4,"Wie","PWAV","wie"
"8680","vndf.0",28542,47521,47752,"Romeo",4,"Knaben","NN","knabe"
"8681","vndf.0",28542,47521,47752,"Romeo",4,"an","APPR","an"
"8682","vndf.0",28542,47521,47752,"Romeo",4,"ihr","PPOSAT","ihr"
"8683","vndf.0",28542,47521,47752,"Romeo",4,"Buch","NN","buch"
"8684","vndf.0",28542,47521,47752,"Romeo",4,",","$,","--"
"8685","vndf.0",28542,47521,47752,"Romeo",4,"wird","VAFIN","werden"
"8686","vndf.0",28542,47521,47752,"Romeo",4,"sie","PPER","sie"
"8687","vndf.0",28542,47521,47752,"Romeo",4,"hinweg","APZR","hinweg"
"8688","vndf.0",28542,47521,47752,"Romeo",4,"getrieben","VVPP","treiben"
"8689","vndf.0",28542,47521,47752,"Romeo",4,".","$.","--"
"8690","vndf.0",28542,47758,48007,"Julia",22,"St","NN","--"
"8691","vndf.0",28542,47758,48007,"Julia",22,"!","$.","--"
"8692","vndf.0",28542,47758,48007,"Julia",22,"Romeo","NE","romeo"
"8693","vndf.0",28542,47758,48007,"Julia",22,",","$,","--"
"8694","vndf.0",28542,47758,48007,"Julia",22,"st","VVFIN","--"
"8695","vndf.0",28542,47758,48007,"Julia",22,"!","$.","--"
"8696","vndf.0",28542,47758,48007,"Julia",22,"–","XY","–"
"8697","vndf.0",28542,47758,48007,"Julia",22,"Oh","ITJ","oh"
"8698","vndf.0",28542,47758,48007,"Julia",22,",","$,","--"
"8699","vndf.0",28542,47758,48007,"Julia",22,"eines","ART","ein"
"8700","vndf.0",28542,47758,48007,"Julia",22,"Jägers","NN","jäger"
"8701","vndf.0",28542,47758,48007,"Julia",22,"Stimme","NN","stimme"
"8702","vndf.0",28542,47758,48007,"Julia",22,",","$,","--"
"8703","vndf.0",28542,47758,48007,"Julia",22,"Den","ART","den"
"8704","vndf.0",28542,47758,48007,"Julia",22,"edlen","ADJA","edel"
"8705","vndf.0",28542,47758,48007,"Julia",22,"Falken","NN","falke"
"8706","vndf.0",28542,47758,48007,"Julia",22,"wieder","ADV","wieder"
"8707","vndf.0",28542,47758,48007,"Julia",22,"herzulocken","VVINF","herzulocken"
"8708","vndf.0",28542,47758,48007,"Julia",22,"!","$.","--"
"8709","vndf.0",28542,47758,48007,"Julia",22,"Abhängigkeit","NN","abhängigkeit"
"8710","vndf.0",28542,47758,48007,"Julia",22,"ist","VAFIN","sein"
"8711","vndf.0",28542,47758,48007,"Julia",22,"heiser","ADJD","heiser"
"8712","vndf.0",28542,47758,48007,"Julia",22,",","$,","--"
"8713","vndf.0",28542,47758,48007,"Julia",22,"wagt","VVFIN","wagen"
"8714","vndf.0",28542,47758,48007,"Julia",22,"nicht","PTKNEG","nicht"
"8715","vndf.0",28542,47758,48007,"Julia",22,"laut","APPR","laut"
"8716","vndf.0",28542,47758,48007,"Julia",22,"Zu","PTKZU","zu"
"8717","vndf.0",28542,47758,48007,"Julia",22,"reden","VVINF","reden"
"8718","vndf.0",28542,47758,48007,"Julia",22,",","$,","--"
"8719","vndf.0",28542,47758,48007,"Julia",22,"sonst","ADV","sonst"
"8720","vndf.0",28542,47758,48007,"Julia",22,"zersprengt","VVFIN","zersprengen"
"8721","vndf.0",28542,47758,48007,"Julia",22,"'","$[","--"
"8722","vndf.0",28542,47758,48007,"Julia",22,"ich","PPER","ich"
"8723","vndf.0",28542,47758,48007,"Julia",22,"Echos","NE","echos"
"8724","vndf.0",28542,47758,48007,"Julia",22,"Kluft","NN","kluft"
"8725","vndf.0",28542,47758,48007,"Julia",22,",","$,","--"
"8726","vndf.0",28542,47758,48007,"Julia",22,"Und","KON","und"
"8727","vndf.0",28542,47758,48007,"Julia",22,"machte","VVFIN","machen"
"8728","vndf.0",28542,47758,48007,"Julia",22,"heis'rer","ADJA","heis'r"
"8729","vndf.0",28542,47758,48007,"Julia",22,"ihre","PPOSAT","ihr"
"8730","vndf.0",28542,47758,48007,"Julia",22,"luft'ge","ADJA","luft'g"
"8731","vndf.0",28542,47758,48007,"Julia",22,"Kehle","NN","kehle"
"8732","vndf.0",28542,47758,48007,"Julia",22,",","$,","--"
"8733","vndf.0",28542,47758,48007,"Julia",22,"Als","KOUS","als"
"8734","vndf.0",28542,47758,48007,"Julia",22,"meine","PPOSAT","meinen"
"8735","vndf.0",28542,47758,48007,"Julia",22,",","$,","--"
"8736","vndf.0",28542,47758,48007,"Julia",22,"mit","APPR","mit"
"8737","vndf.0",28542,47758,48007,"Julia",22,"dem","ART","der"
"8738","vndf.0",28542,47758,48007,"Julia",22,"Namen","NN","name"
"8739","vndf.0",28542,47758,48007,"Julia",22,"Romeo","NE","romeo"
"8740","vndf.0",28542,47758,48007,"Julia",22,".","$.","--"
"8741","vndf.0",28542,48013,48182,"Romeo",4,"Mein","PPOSAT","mein"
"8742","vndf.0",28542,48013,48182,"Romeo",4,"Leben","NN","leben"
"8743","vndf.0",28542,48013,48182,"Romeo",4,"ist's","VVFIN","ist's"
"8744","vndf.0",28542,48013,48182,"Romeo",4,",","$,","--"
"8745","vndf.0",28542,48013,48182,"Romeo",4,"das","PRELS","der"
"8746","vndf.0",28542,48013,48182,"Romeo",4,"meinen","PPOSAT","meinen"
"8747","vndf.0",28542,48013,48182,"Romeo",4,"Namen","NN","name"
"8748","vndf.0",28542,48013,48182,"Romeo",4,"ruft","VVFIN","rufen"
"8749","vndf.0",28542,48013,48182,"Romeo",4,".","$.","--"
"8750","vndf.0",28542,48013,48182,"Romeo",4,"Wie","PWAV","wie"
"8751","vndf.0",28542,48013,48182,"Romeo",4,"silbersüß","ADJD","silbersüß"
"8752","vndf.0",28542,48013,48182,"Romeo",4,"tönt","VVFIN","tönen"
"8753","vndf.0",28542,48013,48182,"Romeo",4,"bei","APPR","bei"
"8754","vndf.0",28542,48013,48182,"Romeo",4,"der","ART","der"
"8755","vndf.0",28542,48013,48182,"Romeo",4,"Nacht","NN","nacht"
"8756","vndf.0",28542,48013,48182,"Romeo",4,"die","ART","der"
"8757","vndf.0",28542,48013,48182,"Romeo",4,"Stimme","NN","stimme"
"8758","vndf.0",28542,48013,48182,"Romeo",4,"Der","ART","der"
"8759","vndf.0",28542,48013,48182,"Romeo",4,"Liebenden","NN","liebend"
"8760","vndf.0",28542,48013,48182,"Romeo",4,",","$,","--"
"8761","vndf.0",28542,48013,48182,"Romeo",4,"gleich","ADV","gleich"
"8762","vndf.0",28542,48013,48182,"Romeo",4,"lieblicher","ADJA","lieblich"
"8763","vndf.0",28542,48013,48182,"Romeo",4,"Musik","NN","musik"
"8764","vndf.0",28542,48013,48182,"Romeo",4,"Dem","ART","der"
"8765","vndf.0",28542,48013,48182,"Romeo",4,"Ohr","NN","ohr"
"8766","vndf.0",28542,48013,48182,"Romeo",4,"des","ART","der"
"8767","vndf.0",28542,48013,48182,"Romeo",4,"Lauschers","NN","lauscher"
"8768","vndf.0",28542,48013,48182,"Romeo",4,"!","$.","--"
"8769","vndf.0",28542,48188,48201,"Julia",22,"Romeo","NE","romeo"
"8770","vndf.0",28542,48188,48201,"Julia",22,"!","$.","--"
"8771","vndf.0",28542,48206,48227,"Romeo",4,"Mein","PPOSAT","mein"
"8772","vndf.0",28542,48206,48227,"Romeo",4,"Fräulein","NN","fräulein"
"8773","vndf.0",28542,48206,48227,"Romeo",4,"?","$.","--"
"8774","vndf.0",28542,48232,48281,"Julia",22,"Um","KOUI","um"
"8775","vndf.0",28542,48232,48281,"Julia",22,"welche","PWAT","welcher"
"8776","vndf.0",28542,48232,48281,"Julia",22,"Stunde","NN","stunde"
"8777","vndf.0",28542,48232,48281,"Julia",22,"soll","VMFIN","sollen"
"8778","vndf.0",28542,48232,48281,"Julia",22,"ich","PPER","ich"
"8779","vndf.0",28542,48232,48281,"Julia",22,"morgen","ADV","morgen"
"8780","vndf.0",28542,48232,48281,"Julia",22,"schicken","VVINF","schicken"
"8781","vndf.0",28542,48232,48281,"Julia",22,"?","$.","--"
"8782","vndf.0",28542,48286,48301,"Romeo",4,"Um","KOUI","um"
"8783","vndf.0",28542,48286,48301,"Romeo",4,"neun","CARD","neun"
"8784","vndf.0",28542,48286,48301,"Romeo",4,".","$.","--"
"8785","vndf.0",28542,48306,48417,"Julia",22,"Ich","PPER","ich"
"8786","vndf.0",28542,48306,48417,"Julia",22,"will","VMFIN","wollen"
"8787","vndf.0",28542,48306,48417,"Julia",22,"nicht","PTKNEG","nicht"
"8788","vndf.0",28542,48306,48417,"Julia",22,"säumen","VVINF","säumen"
"8789","vndf.0",28542,48306,48417,"Julia",22,":","$.","--"
"8790","vndf.0",28542,48306,48417,"Julia",22,"zwanzig","CARD","zwanzig"
"8791","vndf.0",28542,48306,48417,"Julia",22,"Jahre","NN","jahr"
"8792","vndf.0",28542,48306,48417,"Julia",22,"Sind's","NE","sind's"
"8793","vndf.0",28542,48306,48417,"Julia",22,"bis","APPR","bis"
"8794","vndf.0",28542,48306,48417,"Julia",22,"dahin","PROAV","dahin"
"8795","vndf.0",28542,48306,48417,"Julia",22,".","$.","--"
"8796","vndf.0",28542,48306,48417,"Julia",22,"Doch","KON","doch"
"8797","vndf.0",28542,48306,48417,"Julia",22,"ich","PPER","ich"
"8798","vndf.0",28542,48306,48417,"Julia",22,"vergaß","VVFIN","vergessen"
"8799","vndf.0",28542,48306,48417,"Julia",22,",","$,","--"
"8800","vndf.0",28542,48306,48417,"Julia",22,"warum","PWAV","warum"
"8801","vndf.0",28542,48306,48417,"Julia",22,"Ich","PPER","ich"
"8802","vndf.0",28542,48306,48417,"Julia",22,"dich","PRF","dich"
"8803","vndf.0",28542,48306,48417,"Julia",22,"zurückgerufen","VVPP","zurückrufen"
"8804","vndf.0",28542,48306,48417,"Julia",22,".","$.","--"
"8805","vndf.0",28542,48423,48476,"Romeo",4,"Laß","VVIMP","lassen"
"8806","vndf.0",28542,48423,48476,"Romeo",4,"hier","ADV","hier"
"8807","vndf.0",28542,48423,48476,"Romeo",4,"mich","PPER","mich"
"8808","vndf.0",28542,48423,48476,"Romeo",4,"stehn","VVFIN","stehn"
"8809","vndf.0",28542,48423,48476,"Romeo",4,",","$,","--"
"8810","vndf.0",28542,48423,48476,"Romeo",4,"derweil","ADV","derweil"
"8811","vndf.0",28542,48423,48476,"Romeo",4,"du","PPER","du"
"8812","vndf.0",28542,48423,48476,"Romeo",4,"dich","PRF","dich"
"8813","vndf.0",28542,48423,48476,"Romeo",4,"bedenkst","VVFIN","bedenken"
"8814","vndf.0",28542,48423,48476,"Romeo",4,".","$.","--"
"8815","vndf.0",28542,48481,48579,"Julia",22,"Auf","APPR","auf"
"8816","vndf.0",28542,48481,48579,"Julia",22,"daß","KOUS","daß"
"8817","vndf.0",28542,48481,48579,"Julia",22,"du","PPER","du"
"8818","vndf.0",28542,48481,48579,"Julia",22,"stets","ADV","stets"
"8819","vndf.0",28542,48481,48579,"Julia",22,"hier","ADV","hier"
"8820","vndf.0",28542,48481,48579,"Julia",22,"weilst","VVFIN","weilen"
"8821","vndf.0",28542,48481,48579,"Julia",22,",","$,","--"
"8822","vndf.0",28542,48481,48579,"Julia",22,"werd","FM","werden"
"8823","vndf.0",28542,48481,48579,"Julia",22,"'","$[","--"
"8824","vndf.0",28542,48481,48579,"Julia",22,"ich","PPER","ich"
"8825","vndf.0",28542,48481,48579,"Julia",22,"vergessen","VVINF","vergessen"
"8826","vndf.0",28542,48481,48579,"Julia",22,",","$,","--"
"8827","vndf.0",28542,48481,48579,"Julia",22,"Bedenkend","ADJD","bedenkend"
"8828","vndf.0",28542,48481,48579,"Julia",22,",","$,","--"
"8829","vndf.0",28542,48481,48579,"Julia",22,"wie","PWAV","wie"
"8830","vndf.0",28542,48481,48579,"Julia",22,"mir","PPER","sich"
"8831","vndf.0",28542,48481,48579,"Julia",22,"deine","PPOSAT","dein"
"8832","vndf.0",28542,48481,48579,"Julia",22,"Näh","NN","näh"
"8833","vndf.0",28542,48481,48579,"Julia",22,"'","$[","--"
"8834","vndf.0",28542,48481,48579,"Julia",22,"so","ADV","so"
"8835","vndf.0",28542,48481,48579,"Julia",22,"lieb","VVFIN","leiben"
"8836","vndf.0",28542,48481,48579,"Julia",22,".","$.","--"
"8837","vndf.0",28542,48587,48683,"Romeo",4,"Auf","APPR","auf"
"8838","vndf.0",28542,48587,48683,"Romeo",4,"daß","KOUS","daß"
"8839","vndf.0",28542,48587,48683,"Romeo",4,"du","PPER","du"
"8840","vndf.0",28542,48587,48683,"Romeo",4,"stets","ADV","stets"
"8841","vndf.0",28542,48587,48683,"Romeo",4,"vergessest","VVPP","vergessest"
"8842","vndf.0",28542,48587,48683,"Romeo",4,",","$,","--"
"8843","vndf.0",28542,48587,48683,"Romeo",4,"werd","FM","werden"
"8844","vndf.0",28542,48587,48683,"Romeo",4,"'","$[","--"
"8845","vndf.0",28542,48587,48683,"Romeo",4,"ich","PPER","ich"
"8846","vndf.0",28542,48587,48683,"Romeo",4,"weilen","VVFIN","weilen"
"8847","vndf.0",28542,48587,48683,"Romeo",4,",","$,","--"
"8848","vndf.0",28542,48587,48683,"Romeo",4,"Vergessend","NN","vergessend"
"8849","vndf.0",28542,48587,48683,"Romeo",4,",","$,","--"
"8850","vndf.0",28542,48587,48683,"Romeo",4,"daß","KOUS","daß"
"8851","vndf.0",28542,48587,48683,"Romeo",4,"ich","PPER","ich"
"8852","vndf.0",28542,48587,48683,"Romeo",4,"irgend","ADV","irgend"
"8853","vndf.0",28542,48587,48683,"Romeo",4,"sonst","ADV","sonst"
"8854","vndf.0",28542,48587,48683,"Romeo",4,"daheim","ADJD","daheim"
"8855","vndf.0",28542,48587,48683,"Romeo",4,".","$.","--"
"8856","vndf.0",28542,48689,48963,"Julia",22,"Es","PPER","es"
"8857","vndf.0",28542,48689,48963,"Julia",22,"tagt","VVFIN","tagen"
"8858","vndf.0",28542,48689,48963,"Julia",22,"beinah","ADJD","beinah"
